body_pre,inter_body,body_post,weight,dn_type,path,hops,motor_type
11288,804124,800478,1,MDN,via_interneuron,2,MNad68
11288,804124,804398,1,MDN,via_interneuron,2,MNad14
11288,804124,809304,1,MDN,via_interneuron,2,MNad45
11288,804124,806253,1,MDN,via_interneuron,2,MNad11
11288,804124,805067,1,MDN,via_interneuron,2,MNad08
11288,804124,801434,1,MDN,via_interneuron,2,MNad19
11288,804124,802164,1,MDN,via_interneuron,2,MNad14
11288,804124,803946,1,MDN,via_interneuron,2,MNad10
11288,804124,804023,1,MDN,via_interneuron,2,MNad61
11288,804124,804775,1,MDN,via_interneuron,2,MNad20
11288,804124,808250,1,MDN,via_interneuron,2,MNad53
11288,804124,801158,1,MDN,via_interneuron,2,MNad64
11288,804124,804195,1,MDN,via_interneuron,2,MNad14
11288,804124,804326,1,MDN,via_interneuron,2,MNad14
11288,804124,806037,1,MDN,via_interneuron,2,MNad06
11288,804124,808101,1,MDN,via_interneuron,2,MNad01
11288,804124,806817,1,MDN,via_interneuron,2,MNad11
11288,804124,903679,1,MDN,via_interneuron,2,MNad67
11288,802677,907256,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802677,903643,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802677,810460,1,MDN,via_interneuron,2,hiii2 MN
11288,802677,805690,1,MDN,via_interneuron,2,MNad26
11288,802677,804860,1,MDN,via_interneuron,2,MNad26
11288,802677,803717,1,MDN,via_interneuron,2,MNad35
11288,802677,903642,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802677,934019,1,MDN,via_interneuron,2,hiii2 MN
11288,802677,801148,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802677,801267,1,MDN,via_interneuron,2,MNhl02
11288,802677,801090,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802677,801375,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802677,802055,1,MDN,via_interneuron,2,hi2 MN
11288,802677,809985,1,MDN,via_interneuron,2,hi2 MN
11288,802677,807640,1,MDN,via_interneuron,2,Tr flexor MN
11288,802677,905849,1,MDN,via_interneuron,2,Tergotr. MN
11288,802677,905928,1,MDN,via_interneuron,2,Tr flexor MN
11288,802677,815209,1,MDN,via_interneuron,2,MNad29
11288,802677,816022,1,MDN,via_interneuron,2,MNhl29
11288,802677,802252,1,MDN,via_interneuron,2,MNad34
11288,802677,805511,1,MDN,via_interneuron,2,MNad33
11288,802677,800553,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,802677,808453,1,MDN,via_interneuron,2,Tr extensor MN
11288,802677,902962,1,MDN,via_interneuron,2,Fe reductor MN
11288,802677,806253,1,MDN,via_interneuron,2,MNad11
11288,802677,807784,1,MDN,via_interneuron,2,hi2 MN
11288,802677,905661,1,MDN,via_interneuron,2,Tr extensor MN
11288,802677,800316,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,802677,805107,1,MDN,via_interneuron,2,MNad10
11288,802677,805326,1,MDN,via_interneuron,2,MNad32
11288,802677,804180,1,MDN,via_interneuron,2,MNad14
11288,802677,812899,1,MDN,via_interneuron,2,MNhl87
11288,802677,905792,1,MDN,via_interneuron,2,MNhl01
11288,802999,905145,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,801761,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802999,805313,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,802999,803499,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,802999,800962,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802999,821769,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,811652,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,807395,1,MDN,via_interneuron,2,MNml29
11288,802999,800776,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,802999,808011,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802999,801946,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,802999,801477,1,MDN,via_interneuron,2,MNml81
11288,802999,823132,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,818996,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802999,803830,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,813566,1,MDN,via_interneuron,2,Fe reductor MN
11288,802999,815854,1,MDN,via_interneuron,2,Sternal adductor MN
11288,802999,805410,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803076,802937,1,MDN,via_interneuron,2,MNad63
11288,803076,805326,1,MDN,via_interneuron,2,MNad32
11288,803076,803451,1,MDN,via_interneuron,2,MNad35
11288,803076,803717,1,MDN,via_interneuron,2,MNad35
11288,803076,805255,1,MDN,via_interneuron,2,MNad32
11288,803076,802252,1,MDN,via_interneuron,2,MNad34
11288,803076,802251,1,MDN,via_interneuron,2,MNad34
11288,803076,807396,1,MDN,via_interneuron,2,MNad56
11288,803076,807312,1,MDN,via_interneuron,2,MNad56
11288,803076,802980,1,MDN,via_interneuron,2,MNad63
11288,803076,806837,1,MDN,via_interneuron,2,MNad47
11288,803076,806302,1,MDN,via_interneuron,2,MNad08
11288,803076,807870,1,MDN,via_interneuron,2,MNad16
11288,803076,806943,1,MDN,via_interneuron,2,MNad47
11288,803076,815209,1,MDN,via_interneuron,2,MNad29
11288,803076,807681,1,MDN,via_interneuron,2,MNad16
11288,803076,805511,1,MDN,via_interneuron,2,MNad33
11288,803076,801335,1,MDN,via_interneuron,2,MNhl59
11288,803076,809238,1,MDN,via_interneuron,2,MNad16
11288,803076,800875,1,MDN,via_interneuron,2,MNad33
11288,803076,803070,1,MDN,via_interneuron,2,MNad16
11288,803076,805757,1,MDN,via_interneuron,2,MNad11
11288,803076,808888,1,MDN,via_interneuron,2,MNad16
11288,803076,809304,1,MDN,via_interneuron,2,MNad45
11288,803076,807813,1,MDN,via_interneuron,2,MNad45
11288,803076,803992,1,MDN,via_interneuron,2,MNad14
11288,803076,804180,1,MDN,via_interneuron,2,MNad14
11288,803076,805690,1,MDN,via_interneuron,2,MNad26
11288,803076,805790,1,MDN,via_interneuron,2,MNad46
11288,803076,806124,1,MDN,via_interneuron,2,MNad08
11288,803076,806253,1,MDN,via_interneuron,2,MNad11
11288,803076,805842,1,MDN,via_interneuron,2,MNad44
11288,803076,813291,1,MDN,via_interneuron,2,MNad25
11288,803228,802864,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,803228,856359,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,803228,806204,1,MDN,via_interneuron,2,Tergotr. MN
11288,803228,824223,1,MDN,via_interneuron,2,STTMm
11288,803228,800146,1,MDN,via_interneuron,2,TTMn
11288,803228,801391,1,MDN,via_interneuron,2,STTMm
11288,803228,800230,1,MDN,via_interneuron,2,MNml82
11288,803228,800906,1,MDN,via_interneuron,2,hg4 MN
11288,803228,801813,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,803228,814942,1,MDN,via_interneuron,2,Tr extensor MN
11288,803228,800190,1,MDN,via_interneuron,2,MNwm35
11288,803228,805010,1,MDN,via_interneuron,2,Ti flexor MN
11288,803228,804131,1,MDN,via_interneuron,2,hg2 MN
11288,803228,903852,1,MDN,via_interneuron,2,hg3 MN
11288,803228,840530,1,MDN,via_interneuron,2,Tr extensor MN
11288,803228,1050160593,1,MDN,via_interneuron,2,MNml76
11288,803228,905559,1,MDN,via_interneuron,2,MNml79
11288,803228,800776,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,803228,801761,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803228,801477,1,MDN,via_interneuron,2,MNml81
11288,803228,800962,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803228,803891,1,MDN,via_interneuron,2,hg2 MN
11288,803228,803499,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,803228,928579,1,MDN,via_interneuron,2,Ti extensor MN
11288,803228,905145,1,MDN,via_interneuron,2,Fe reductor MN
11288,803268,801946,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,803268,801477,1,MDN,via_interneuron,2,MNml81
11288,803268,907387,1,MDN,via_interneuron,2,MNml77
11288,803268,817681,1,MDN,via_interneuron,2,Tr flexor MN
11288,803268,800776,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,803268,803499,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,803268,802521,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803268,824223,1,MDN,via_interneuron,2,STTMm
11288,803268,801761,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803268,800962,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803268,801813,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,803268,824315,1,MDN,via_interneuron,2,Tr flexor MN
11288,803268,907848,1,MDN,via_interneuron,2,Acc. ti flexor MN
11288,803492,805511,1,MDN,via_interneuron,2,MNad33
11288,803492,802252,1,MDN,via_interneuron,2,MNad34
11288,803492,800875,1,MDN,via_interneuron,2,MNad33
11288,803492,802251,1,MDN,via_interneuron,2,MNad34
11288,803492,804180,1,MDN,via_interneuron,2,MNad14
11288,803492,805790,1,MDN,via_interneuron,2,MNad46
11288,803492,805326,1,MDN,via_interneuron,2,MNad32
11288,803492,806943,1,MDN,via_interneuron,2,MNad47
11288,803492,802690,1,MDN,via_interneuron,2,MNad30
11288,803492,804398,1,MDN,via_interneuron,2,MNad14
11288,803492,803717,1,MDN,via_interneuron,2,MNad35
11288,803492,805797,1,MDN,via_interneuron,2,MNad06
11288,803492,809484,1,MDN,via_interneuron,2,MNad30
11288,803492,815682,1,MDN,via_interneuron,2,MNad29
11288,803492,801932,1,MDN,via_interneuron,2,
11288,803492,802731,1,MDN,via_interneuron,2,MNhl59
11288,803492,806620,1,MDN,via_interneuron,2,MNad06
11288,803492,806754,1,MDN,via_interneuron,2,MNad31
11288,803492,805690,1,MDN,via_interneuron,2,MNad26
11288,803492,815209,1,MDN,via_interneuron,2,MNad29
11288,803492,807176,1,MDN,via_interneuron,2,MNad28
11288,803492,807569,1,MDN,via_interneuron,2,MNad31
11288,803492,808813,1,MDN,via_interneuron,2,hi2 MN
11288,803610,802252,1,MDN,via_interneuron,2,MNad34
11288,803610,802937,1,MDN,via_interneuron,2,MNad63
11288,803610,800906,1,MDN,via_interneuron,2,hg4 MN
11288,803610,802980,1,MDN,via_interneuron,2,MNad63
11288,803610,805511,1,MDN,via_interneuron,2,MNad33
11288,803610,800553,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,803610,802864,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,803610,803717,1,MDN,via_interneuron,2,MNad35
11288,803610,807569,1,MDN,via_interneuron,2,MNad31
11288,803610,802837,1,MDN,via_interneuron,2,ps2 MN
11288,803610,802500,1,MDN,via_interneuron,2,MNad40
11288,803610,903852,1,MDN,via_interneuron,2,hg3 MN
11288,803610,856359,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,803610,801477,1,MDN,via_interneuron,2,MNml81
11288,803610,803684,1,MDN,via_interneuron,2,MNad36
11288,803610,806754,1,MDN,via_interneuron,2,MNad31
11288,803610,805326,1,MDN,via_interneuron,2,MNad32
11288,803610,801816,1,MDN,via_interneuron,2,DVMn 1a-c
11288,803610,810460,1,MDN,via_interneuron,2,hiii2 MN
11288,803610,808134,1,MDN,via_interneuron,2,MNad01
11288,803610,902962,1,MDN,via_interneuron,2,Fe reductor MN
11288,803610,801090,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,803610,800962,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,803618,802937,1,MDN,via_interneuron,2,MNad63
11288,803618,817999,1,MDN,via_interneuron,2,MNad54
11288,803618,807396,1,MDN,via_interneuron,2,MNad56
11288,803618,802980,1,MDN,via_interneuron,2,MNad63
11288,803618,806943,1,MDN,via_interneuron,2,MNad47
11288,803618,812752,1,MDN,via_interneuron,2,MNxm03
11288,803618,807312,1,MDN,via_interneuron,2,MNad56
11288,803618,812988,1,MDN,via_interneuron,2,MNxm03
11288,803618,818387,1,MDN,via_interneuron,2,MNad54
11288,803618,806561,1,MDN,via_interneuron,2,MNad24
11288,803618,807569,1,MDN,via_interneuron,2,MNad31
11288,803618,817458,1,MDN,via_interneuron,2,MNad54
11288,802654,801304,1,MDN,via_interneuron,2,MNad42
11288,802654,800762,1,MDN,via_interneuron,2,MNad41
11288,802654,906520,1,MDN,via_interneuron,2,MNad40
11288,802654,803813,1,MDN,via_interneuron,2,MNad36
11288,802654,805842,1,MDN,via_interneuron,2,MNad44
11288,802654,807638,1,MDN,via_interneuron,2,MNad02
11288,802654,807464,1,MDN,via_interneuron,2,MNad02
11288,802654,804966,1,MDN,via_interneuron,2,MNad10
11288,802654,807838,1,MDN,via_interneuron,2,MNad02
11288,802654,802130,1,MDN,via_interneuron,2,MNad02
11288,802654,806754,1,MDN,via_interneuron,2,MNad31
11288,802654,803946,1,MDN,via_interneuron,2,MNad10
11288,802654,805107,1,MDN,via_interneuron,2,MNad10
11288,802654,812988,1,MDN,via_interneuron,2,MNxm03
11288,802654,803684,1,MDN,via_interneuron,2,MNad36
11288,802654,802806,1,MDN,via_interneuron,2,MNhm03
11288,802654,808621,1,MDN,via_interneuron,2,MNad01
11288,802654,805974,1,MDN,via_interneuron,2,MNad05
11288,802654,807010,1,MDN,via_interneuron,2,MNad02
11288,802654,807594,1,MDN,via_interneuron,2,MNad01
11288,802654,807837,1,MDN,via_interneuron,2,MNad43
11288,802654,802251,1,MDN,via_interneuron,2,MNad34
11288,802654,800875,1,MDN,via_interneuron,2,MNad33
11288,802654,802003,1,MDN,via_interneuron,2,MNad01
11288,802654,804847,1,MDN,via_interneuron,2,MNhl88
11288,802654,807396,1,MDN,via_interneuron,2,MNad56
11288,802654,808888,1,MDN,via_interneuron,2,MNad16
11288,802355,801375,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802355,800158,1,MDN,via_interneuron,2,Ti extensor MN
11288,802355,801148,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802355,808453,1,MDN,via_interneuron,2,Tr extensor MN
11288,802355,802864,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802355,903844,1,MDN,via_interneuron,2,MNml80
11288,802355,800316,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,802355,928579,1,MDN,via_interneuron,2,Ti extensor MN
11288,802355,801090,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802355,856359,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,802355,800230,1,MDN,via_interneuron,2,MNml82
11288,802355,823665,1,MDN,via_interneuron,2,Ti flexor MN
11288,802355,906235,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,802355,801477,1,MDN,via_interneuron,2,MNml81
11288,802355,801932,1,MDN,via_interneuron,2,
11288,802355,905236,1,MDN,via_interneuron,2,MNml80
11288,802355,903643,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802355,803684,1,MDN,via_interneuron,2,MNad36
11288,802355,801553,1,MDN,via_interneuron,2,MNad05
11288,802355,801057,1,MDN,via_interneuron,2,Tr flexor MN
11288,802355,816022,1,MDN,via_interneuron,2,MNhl29
11288,802355,802252,1,MDN,via_interneuron,2,MNad34
11288,802355,801391,1,MDN,via_interneuron,2,STTMm
11288,802355,802731,1,MDN,via_interneuron,2,MNhl59
11288,802355,802500,1,MDN,via_interneuron,2,MNad40
11288,802355,802521,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802355,802980,1,MDN,via_interneuron,2,MNad63
11288,802355,802937,1,MDN,via_interneuron,2,MNad63
11288,802355,812354,1,MDN,via_interneuron,2,MNad43
11288,802355,815097,1,MDN,via_interneuron,2,ltm MN
11288,802355,1050160593,1,MDN,via_interneuron,2,MNml76
11288,802355,905661,1,MDN,via_interneuron,2,Tr extensor MN
11288,802355,907256,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802355,902962,1,MDN,via_interneuron,2,Fe reductor MN
11288,802355,1050673969,1,MDN,via_interneuron,2,MNml80
11288,802423,802521,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802423,801761,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802423,801477,1,MDN,via_interneuron,2,MNml81
11288,802423,801058,1,MDN,via_interneuron,2,Tr flexor MN
11288,802423,824315,1,MDN,via_interneuron,2,Tr flexor MN
11288,802423,801057,1,MDN,via_interneuron,2,Tr flexor MN
11288,802423,909255,1,MDN,via_interneuron,2,Acc. ti flexor MN
11288,802423,910095,1,MDN,via_interneuron,2,Tr flexor MN
11288,802423,820574,1,MDN,via_interneuron,2,MNml83
11288,802423,811395,1,MDN,via_interneuron,2,MNxm02
11288,802423,800776,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,802423,1052521030,1,MDN,via_interneuron,2,Acc. ti flexor MN
11288,802423,801946,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,802423,800962,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,802423,802835,1,MDN,via_interneuron,2,iii1 MN
11288,802423,817681,1,MDN,via_interneuron,2,Tr flexor MN
11288,802423,924142,1,MDN,via_interneuron,2,Tr flexor MN
11288,801273,800696,1,MDN,via_interneuron,2,MNwm36
11288,801273,800184,1,MDN,via_interneuron,2,MNwm36
11288,801273,800743,1,MDN,via_interneuron,2,ps1 MN
11288,801273,800928,1,MDN,via_interneuron,2,ps1 MN
11288,801273,803129,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,932321,1,MDN,via_interneuron,2,"DVMn 3a, b"
11288,801273,800056,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,807924,1,MDN,via_interneuron,2,"DVMn 2a, b"
11288,801273,801815,1,MDN,via_interneuron,2,tpn MN
11288,801273,800899,1,MDN,via_interneuron,2,tp2 MN
11288,801273,1050045395,1,MDN,via_interneuron,2,"DVMn 3a, b"
11288,801273,801816,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,800412,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,805165,1,MDN,via_interneuron,2,"DVMn 3a, b"
11288,801273,801998,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,906612,1,MDN,via_interneuron,2,"DVMn 3a, b"
11288,801273,803982,1,MDN,via_interneuron,2,"DVMn 2a, b"
11288,801273,803599,1,MDN,via_interneuron,2,"DVMn 2a, b"
11288,801273,802327,1,MDN,via_interneuron,2,iii3 MN
11288,801273,932796,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,800718,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,1050014552,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,932322,1,MDN,via_interneuron,2,DVMn 1a-c
11288,801273,807799,1,MDN,via_interneuron,2,"DVMn 2a, b"
11288,801273,800890,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,801895,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,803048,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,801185,1,MDN,via_interneuron,2,tpn MN
11288,801273,801949,1,MDN,via_interneuron,2,tp2 MN
11288,801273,802544,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,801295,1,MDN,via_interneuron,2,"DLMn a, b"
11288,801273,800906,1,MDN,via_interneuron,2,hg4 MN
11288,801273,804107,1,MDN,via_interneuron,2,iii3 MN
11288,801273,803013,1,MDN,via_interneuron,2,DLMn c-f
11288,801273,800190,1,MDN,via_interneuron,2,MNwm35
11288,801273,804301,1,MDN,via_interneuron,2,b1 MN
11288,801273,802315,1,MDN,via_interneuron,2,tp1 MN
11288,801273,801350,1,MDN,via_interneuron,2,b2 MN
11288,801273,903852,1,MDN,via_interneuron,2,hg3 MN
11288,801811,801148,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,802864,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,801090,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,856359,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,801375,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,808453,1,MDN,via_interneuron,2,Tr extensor MN
11288,801811,801079,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,1050091581,1,MDN,via_interneuron,2,Acc. ti flexor MN
11288,801811,805511,1,MDN,via_interneuron,2,MNad33
11288,801811,803314,1,MDN,via_interneuron,2,Pleural remotor/abductor MN
11288,801811,801362,1,MDN,via_interneuron,2,MNad41
11288,801811,800158,1,MDN,via_interneuron,2,Ti extensor MN
11288,801811,802252,1,MDN,via_interneuron,2,MNad34
11288,801811,800316,1,MDN,via_interneuron,2,Sternal anterior rotator MN
11288,801811,802521,1,MDN,via_interneuron,2,Sternal posterior rotator MN
11288,801811,805326,1,MDN,via_interneuron,2,MNad32
11288,801811,803698,1,MDN,via_interneuron,2,Sternotrochanter MN
11288,801811,814942,1,MDN,via_interneuron,2,Tr extensor MN
11288,801811,817347,1,MDN,via_interneuron,2,Tergotr. MN
11288,801811,928579,1,MDN,via_interneuron,2,Ti extensor MN
11288,802124,806561,1,MDN,via_interneuron,2,MNad24
11288,802124,806161,1,MDN,via_interneuron,2,MNad24
11288,802124,804326,1,MDN,via_interneuron,2,MNad14
11288,802124,806253,1,MDN,via_interneuron,2,MNad11
11288,802124,804398,1,MDN,via_interneuron,2,MNad14
11288,802124,803804,1,MDN,via_interneuron,2,MNad14
11288,802124,803992,1,MDN,via_interneuron,2,MNad14
11288,802124,805790,1,MDN,via_interneuron,2,MNad46
11288,802124,805757,1,MDN,via_interneuron,2,MNad11
11288,802124,804180,1,MDN,via_interneuron,2,MNad14
11288,802124,806061,1,MDN,via_interneuron,2,MNad11
11288,802124,804445,1,MDN,via_interneuron,2,MNad14
11288,802124,806014,1,MDN,via_interneuron,2,MNad46
11288,802124,809484,1,MDN,via_interneuron,2,MNad30
11288,802124,802405,1,MDN,via_interneuron,2,MNad06
11288,802124,805797,1,MDN,via_interneuron,2,MNad06
11288,802124,803241,1,MDN,via_interneuron,2,MNad16
11288,802124,807899,1,MDN,via_interneuron,2,MNad05
11288,802124,812752,1,MDN,via_interneuron,2,MNxm03
11288,802124,806620,1,MDN,via_interneuron,2,MNad06
11288,802124,800608,1,MDN,via_interneuron,2,MNad19
11288,802124,804173,1,MDN,via_interneuron,2,MNad10
11288,802124,804195,1,MDN,via_interneuron,2,MNad14
11288,802124,806037,1,MDN,via_interneuron,2,MNad06
11288,802124,806281,1,MDN,via_interneuron,2,MNad06
11288,802124,802690,1,MDN,via_interneuron,2,MNad30
11288,802124,803524,1,MDN,via_interneuron,2,MNad15
11288,802124,803342,1,MDN,via_interneuron,2,MNad11
11288,802124,814206,1,MDN,via_interneuron,2,MNad06
11288,802124,803070,1,MDN,via_interneuron,2,MNad16
11288,802124,802164,1,MDN,via_interneuron,2,MNad14
11288,802124,807396,1,MDN,via_interneuron,2,MNad56
11288,802124,805842,1,MDN,via_interneuron,2,MNad44
11288,802124,806943,1,MDN,via_interneuron,2,MNad47
11288,802124,811999,1,MDN,via_interneuron,2,MNad09
11288,802124,806144,1,MDN,via_interneuron,2,MNad11
11288,802124,806427,1,MDN,via_interneuron,2,MNad11
11288,802124,803047,1,MDN,via_interneuron,2,MNad15
11288,802124,803562,1,MDN,via_interneuron,2,MNad06
11288,802124,803904,1,MDN,via_interneuron,2,MNad10
11288,802124,802731,1,MDN,via_interneuron,2,MNhl59
11288,802124,805690,1,MDN,via_interneuron,2,MNad26
11288,802124,805067,1,MDN,via_interneuron,2,MNad08
11288,802124,805634,1,MDN,via_interneuron,2,MNad05
11288,802124,802137,1,MDN,via_interneuron,2,MNad19
11288,802124,801434,1,MDN,via_interneuron,2,MNad19
11288,802124,801304,1,MDN,via_interneuron,2,MNad42
11288,802124,806902,1,MDN,via_interneuron,2,MNad44
11288,802124,812186,1,MDN,via_interneuron,2,MNad09
11288,802124,808720,1,MDN,via_interneuron,2,MNad16
11288,802124,811400,1,MDN,via_interneuron,2,MNxm02
11288,802124,913939,1,MDN,via_interneuron,2,MNad21
11288,802124,906520,1,MDN,via_interneuron,2,MNad40
11288,802124,810069,1,MDN,via_interneuron,2,MNad09
11288,802124,809238,1,MDN,via_interneuron,2,MNad16
11288,802124,810372,1,MDN,via_interneuron,2,MNad09
11288,802124,807813,1,MDN,via_interneuron,2,MNad45
11288,802124,807569,1,MDN,via_interneuron,2,MNad31
11288,802124,807594,1,MDN,via_interneuron,2,MNad01
11288,802124,808820,1,MDN,via_interneuron,2,MNad01
11288,802124,808888,1,MDN,via_interneuron,2,MNad16
11288,802124,807870,1,MDN,via_interneuron,2,MNad16
11288,802124,807176,1,MDN,via_interneuron,2,MNad28
11288,802124,806643,1,MDN,via_interneuron,2,MNad05
11288,802124,807075,1,MDN,via_interneuron,2,MNad02
11288,802124,805974,1,MDN,via_interneuron,2,MNad05
11288,802124,807312,1,MDN,via_interneuron,2,MNad56
11288,802124,806124,1,MDN,via_interneuron,2,MNad08
11288,802124,806094,1,MDN,via_interneuron,2,MNad08
11288,802124,805776,1,MDN,via_interneuron,2,MNad06
11288,802124,803709,1,MDN,via_interneuron,2,MNad15
11288,802124,802252,1,MDN,via_interneuron,2,MNad34
11288,802124,803946,1,MDN,via_interneuron,2,MNad10
11288,802124,801491,1,MDN,via_interneuron,2,MNad19
11288,802124,802980,1,MDN,via_interneuron,2,MNad63
11288,802124,164190,1,MDN,via_interneuron,2,MNad21
11288,802124,800762,1,MDN,via_interneuron,2,MNad41
11288,802124,802130,1,MDN,via_interneuron,2,MNad02
11288,802124,802003,1,MDN,via_interneuron,2,MNad01
11288,802124,802937,1,MDN,via_interneuron,2,MNad63
11288,802124,801362,1,MDN,via_interneuron,2,MNad41
11288,802124,803912,1,MDN,via_interneuron,2,MNad10
11288,802124,802201,1,MDN,via_interneuron,2,MNad68
11288,802124,803690,1,MDN,via_interneuron,2,MNad22
11288,802124,803717,1,MDN,via_interneuron,2,MNad35
11288,802124,804966,1,MDN,via_interneuron,2,MNad10
11288,802124,805107,1,MDN,via_interneuron,2,MNad10
11288,802124,805511,1,MDN,via_interneuron,2,MNad33
11288,802124,805326,1,MDN,via_interneuron,2,MNad32
11288,802124,805881,1,MDN,via_interneuron,2,MNad05
11288,802124,806302,1,MDN,via_interneuron,2,MNad08
11288,802124,807464,1,MDN,via_interneuron,2,MNad02
11288,802124,806689,1,MDN,via_interneuron,2,MNad09
11288,802124,806779,1,MDN,via_interneuron,2,MNad09
11288,802124,807681,1,MDN,via_interneuron,2,MNad16
11288,802124,811395,1,MDN,via_interneuron,2,MNxm02
11288,802124,807649,1,MDN,via_interneuron,2,MNad11
11288,802124,808532,1,MDN,via_interneuron,2,MNad01
11288,802124,807838,1,MDN,via_interneuron,2,MNad02
11288,802124,809862,1,MDN,via_interneuron,2,MNad09
11288,802124,810241,1,MDN,via_interneuron,2,MNad09
11288,802124,815209,1,MDN,via_interneuron,2,MNad29
11288,802124,809401,1,MDN,via_interneuron,2,MNad25
11288,802124,812354,1,MDN,via_interneuron,2,MNad43
11288,802124,817927,1,MDN,via_interneuron,2,"MNad18,MNad27"
11288,802124,1050074465,1,MDN,via_interneuron,2,MNad15
11288,802124,800248,1,MDN,via_interneuron,2,MNad07
11288,802124,800659,1,MDN,via_interneuron,2,MNad22
11288,802124,800696,1,MDN,via_interneuron,2,MNwm36
11288,802124,800899,1,MDN,via_interneuron,2,tp2 MN
11288,802124,801335,1,MDN,via_interneuron,2,MNhl59
11288,802124,801185,1,MDN,via_interneuron,2,tpn MN
11288,802124,801899,1,MDN,via_interneuron,2,MNad42
11288,802124,801553,1,MDN,via_interneuron,2,MNad05
11288,802124,802907,1,MDN,via_interneuron,2,MNad23
